rep_id,doctor_id,month,calls_made,samples_given
R022,D0291,2024-12,2,0
R024,D0292,2024-01,1,1
R024,D0292,2024-02,4,1
R024,D0292,2024-03,4,2
R024,D0292,2024-04,2,4
R024,D0292,2024-05,4,1
R024,D0292,2024-06,2,4
R024,D0292,2024-07,1,0
R024,D0292,2024-08,2,6
R024,D0292,2024-09,0,0
R024,D0292,2024-10,1,3
R024,D0292,2024-11,2,0
R024,D0292,2024-12,1,2
R027,D0293,2024-01,4,3
R027,D0293,2024-02,2,1
R027,D0293,2024-03,3,3
R027,D0293,2024-04,3,8
R027,D0293,2024-05,1,0
R027,D0293,2024-06,0,0
R027,D0293,2024-07,0,0
R027,D0293,2024-08,1,3
R027,D0293,2024-09,0,0
R027,D0293,2024-10,2,1
R027,D0293,2024-11,1,3
R027,D0293,2024-12,1,2
R013,D0294,2024-01,6,15
R013,D0294,2024-02,6,14
R013,D0294,2024-03,7,15
R013,D0294,2024-04,9,25
R013,D0294,2024-05,3,4
R013,D0294,2024-06,10,2
R013,D0294,2024-07,4,6
R013,D0294,2024-08,7,17
R013,D0294,2024-09,5,15
R013,D0294,2024-10,5,10
R013,D0294,2024-11,4,8
R013,D0294,2024-12,10,13
R040,D0295,2024-01,4,8
R040,D0295,2024-02,7,2
R040,D0295,2024-03,4,5
R040,D0295,2024-04,4,9
R040,D0295,2024-05,6,2
R040,D0295,2024-06,2,4
R040,D0295,2024-07,8,12
R040,D0295,2024-08,6,2
R040,D0295,2024-09,8,16
R040,D0295,2024-10,2,3
R040,D0295,2024-11,4,9
R040,D0295,2024-12,2,2
R023,D0296,2024-01,0,0
R023,D0296,2024-02,0,0
R023,D0296,2024-03,1,2
R023,D0296,2024-04,0,0
R023,D0296,2024-05,1,2
R023,D0296,2024-06,0,0
R023,D0296,2024-07,1,3
R023,D0296,2024-08,0,0
R023,D0296,2024-09,0,0
R023,D0296,2024-10,0,0
R023,D0296,2024-11,0,0
R023,D0296,2024-12,0,0
R036,D0297,2024-01,8,15
R036,D0297,2024-02,2,6
R036,D0297,2024-03,1,0
R036,D0297,2024-04,6,4
R036,D0297,2024-05,6,16
R036,D0297,2024-06,7,20
R036,D0297,2024-07,6,3
R036,D0297,2024-08,5,8
R036,D0297,2024-09,6,8
R036,D0297,2024-10,5,13
R036,D0297,2024-11,2,0
R036,D0297,2024-12,4,8
R035,D0298,2024-01,0,0
R035,D0298,2024-02,4,1
R035,D0298,2024-03,1,0
R035,D0298,2024-04,0,0
R035,D0298,2024-05,0,0
R035,D0298,2024-06,6,8
R035,D0298,2024-07,1,3
R035,D0298,2024-08,2,4
R035,D0298,2024-09,4,7
R035,D0298,2024-10,1,0
R035,D0298,2024-11,2,1
R035,D0298,2024-12,1,1
R028,D0299,2024-01,3,8
R028,D0299,2024-02,4,8
R028,D0299,2024-03,4,0
R028,D0299,2024-04,3,4
R028,D0299,2024-05,4,0
R028,D0299,2024-06,1,2
R028,D0299,2024-07,2,4
R028,D0299,2024-08,2,0
R028,D0299,2024-09,2,3
R028,D0299,2024-10,3,5
R028,D0299,2024-11,3,6
R028,D0299,2024-12,2,4
R036,D0300,2024-01,2,4
R036,D0300,2024-02,2,0
R036,D0300,2024-03,6,1
R036,D0300,2024-04,2,2
R036,D0300,2024-05,1,0
R036,D0300,2024-06,4,8
R036,D0300,2024-07,5,11
R036,D0300,2024-08,2,0
R036,D0300,2024-09,6,10
R036,D0300,2024-10,3,9
R036,D0300,2024-11,4,10
R036,D0300,2024-12,2,4
R012,D0301,2024-01,2,5
R012,D0301,2024-02,2,6
R012,D0301,2024-03,3,7
R012,D0301,2024-04,2,2
R012,D0301,2024-05,1,2
R012,D0301,2024-06,3,5
R012,D0301,2024-07,2,5
R012,D0301,2024-08,0,0
R012,D0301,2024-09,1,3
R012,D0301,2024-10,3,7
R012,D0301,2024-11,1,1
R012,D0301,2024-12,1,0
R035,D0302,2024-01,1,3
R035,D0302,2024-02,0,0
R035,D0302,2024-03,3,2
R035,D0302,2024-04,2,2
R035,D0302,2024-05,1,3
R035,D0302,2024-06,0,0
R035,D0302,2024-07,1,2
R035,D0302,2024-08,2,5
R035,D0302,2024-09,1,0
R035,D0302,2024-10,3,4
R035,D0302,2024-11,2,3
R035,D0302,2024-12,0,0
R012,D0303,2024-01,4,2
R012,D0303,2024-02,12,26
R012,D0303,2024-03,2,1
R012,D0303,2024-04,4,5
R012,D0303,2024-05,4,9
R012,D0303,2024-06,5,1
R012,D0303,2024-07,2,2
R012,D0303,2024-08,4,1
R012,D0303,2024-09,5,11
R012,D0303,2024-10,6,10
R012,D0303,2024-11,5,15
R012,D0303,2024-12,5,1
R008,D0304,2024-01,6,3
R008,D0304,2024-02,7,19
R008,D0304,2024-03,3,2
R008,D0304,2024-04,2,5
R008,D0304,2024-05,6,6
R008,D0304,2024-06,4,9
R008,D0304,2024-07,3,2
R008,D0304,2024-08,5,15
R008,D0304,2024-09,5,0
R008,D0304,2024-10,9,20
R008,D0304,2024-11,9,4
R008,D0304,2024-12,5,0
R048,D0305,2024-01,6,18
R048,D0305,2024-02,2,4
R048,D0305,2024-03,1,2
R048,D0305,2024-04,1,2
R048,D0305,2024-05,1,3
R048,D0305,2024-06,2,1
R048,D0305,2024-07,3,5
R048,D0305,2024-08,4,12
R048,D0305,2024-09,1,0
R048,D0305,2024-10,1,0
R048,D0305,2024-11,3,8
R048,D0305,2024-12,4,7
R046,D0306,2024-01,2,3
R046,D0306,2024-02,2,4
R046,D0306,2024-03,5,0
R046,D0306,2024-04,0,0
R046,D0306,2024-05,4,9
R046,D0306,2024-06,3,6
R046,D0306,2024-07,4,3
R046,D0306,2024-08,3,1
R046,D0306,2024-09,5,1
R046,D0306,2024-10,4,2
R046,D0306,2024-11,4,1
R046,D0306,2024-12,4,12
R037,D0307,2024-01,5,14
R037,D0307,2024-02,3,9
R037,D0307,2024-03,5,9
R037,D0307,2024-04,2,6
R037,D0307,2024-05,4,7
R037,D0307,2024-06,1,1
R037,D0307,2024-07,4,12
R037,D0307,2024-08,0,0
R037,D0307,2024-09,2,3
R037,D0307,2024-10,8,5
R037,D0307,2024-11,2,5
R037,D0307,2024-12,2,4
R051,D0308,2024-01,6,12
R051,D0308,2024-02,6,2
R051,D0308,2024-03,4,9
R051,D0308,2024-04,3,6
R051,D0308,2024-05,5,12
R051,D0308,2024-06,1,2
R051,D0308,2024-07,5,15
R051,D0308,2024-08,4,2
R051,D0308,2024-09,3,6
R051,D0308,2024-10,2,0
R051,D0308,2024-11,5,15
R051,D0308,2024-12,3,8
R037,D0309,2024-01,3,8
R037,D0309,2024-02,2,0
R037,D0309,2024-03,6,17
R037,D0309,2024-04,1,3
R037,D0309,2024-05,3,4
R037,D0309,2024-06,5,6
R037,D0309,2024-07,3,6
R037,D0309,2024-08,4,12
R037,D0309,2024-09,3,8
R037,D0309,2024-10,1,2
R037,D0309,2024-11,6,17
R037,D0309,2024-12,2,2
R005,D0310,2024-01,10,15
R005,D0310,2024-02,4,7
R005,D0310,2024-03,7,18
R005,D0310,2024-04,5,15
R005,D0310,2024-05,8,22
R005,D0310,2024-06,6,15
R005,D0310,2024-07,6,15
R005,D0310,2024-08,4,1
R005,D0310,2024-09,5,15
R005,D0310,2024-10,3,8
R005,D0310,2024-11,6,6
R005,D0310,2024-12,6,13
R023,D0311,2024-01,5,3
R023,D0311,2024-02,2,4
R023,D0311,2024-03,3,1
R023,D0311,2024-04,0,0
R023,D0311,2024-05,2,0
R023,D0311,2024-06,1,0
R023,D0311,2024-07,1,0
R023,D0311,2024-08,2,4
R023,D0311,2024-09,0,0
R023,D0311,2024-10,3,1
R023,D0311,2024-11,0,0
R023,D0311,2024-12,0,0
R016,D0312,2024-01,4,12
R016,D0312,2024-02,4,9
R016,D0312,2024-03,5,15
R016,D0312,2024-04,7,10
R016,D0312,2024-05,7,1
R016,D0312,2024-06,4,0
R016,D0312,2024-07,8,11
R016,D0312,2024-08,9,14
R016,D0312,2024-09,6,11
R016,D0312,2024-10,10,14
R016,D0312,2024-11,8,14
R016,D0312,2024-12,4,8
R044,D0313,2024-01,8,22
R044,D0313,2024-02,4,10
R044,D0313,2024-03,2,6
R044,D0313,2024-04,6,6
R044,D0313,2024-05,5,12
R044,D0313,2024-06,5,6
R044,D0313,2024-07,2,5
R044,D0313,2024-08,6,4
R044,D0313,2024-09,4,9
R044,D0313,2024-10,4,0
R044,D0313,2024-11,5,6
R044,D0313,2024-12,5,10
R006,D0314,2024-01,7,4
R006,D0314,2024-02,2,1
R006,D0314,2024-03,4,12
R006,D0314,2024-04,5,6
R006,D0314,2024-05,3,6
R006,D0314,2024-06,6,4
R006,D0314,2024-07,2,2
R006,D0314,2024-08,2,1
R006,D0314,2024-09,5,15
R006,D0314,2024-10,5,1
R006,D0314,2024-11,2,6
R006,D0314,2024-12,3,5
R036,D0315,2024-01,5,3
R036,D0315,2024-02,2,4
R036,D0315,2024-03,3,8
R036,D0315,2024-04,4,0
R036,D0315,2024-05,6,10
R036,D0315,2024-06,4,10
R036,D0315,2024-07,5,13
R036,D0315,2024-08,8,22
R036,D0315,2024-09,3,0
R036,D0315,2024-10,3,3
R036,D0315,2024-11,2,6
R036,D0315,2024-12,5,0
R048,D0316,2024-01,7,12
R048,D0316,2024-02,3,4
R048,D0316,2024-03,3,6
R048,D0316,2024-04,3,6
R048,D0316,2024-05,3,7
R048,D0316,2024-06,6,3
R048,D0316,2024-07,2,0
R048,D0316,2024-08,3,8
R048,D0316,2024-09,6,4
R048,D0316,2024-10,3,4
R048,D0316,2024-11,11,9
R048,D0316,2024-12,2,0
R010,D0317,2024-01,6,10
R010,D0317,2024-02,7,6
R010,D0317,2024-03,4,12
R010,D0317,2024-04,7,13
R010,D0317,2024-05,5,15
R010,D0317,2024-06,9,18
R010,D0317,2024-07,4,5
R010,D0317,2024-08,4,7
R010,D0317,2024-09,7,19
R010,D0317,2024-10,5,12
R010,D0317,2024-11,6,12
R010,D0317,2024-12,9,13
R051,D0318,2024-01,2,1
R051,D0318,2024-02,3,8
R051,D0318,2024-03,5,13
R051,D0318,2024-04,2,0
R051,D0318,2024-05,1,1
R051,D0318,2024-06,3,5
R051,D0318,2024-07,2,2
R051,D0318,2024-08,2,3
R051,D0318,2024-09,2,1
R051,D0318,2024-10,2,4
R051,D0318,2024-11,2,4
R051,D0318,2024-12,3,1
R043,D0319,2024-01,1,3
R043,D0319,2024-02,5,4
R043,D0319,2024-03,3,7
R043,D0319,2024-04,3,8
R043,D0319,2024-05,2,0
R043,D0319,2024-06,2,0
R043,D0319,2024-07,2,1
R043,D0319,2024-08,3,8
R043,D0319,2024-09,6,18
R043,D0319,2024-10,3,5
R043,D0319,2024-11,1,0
R043,D0319,2024-12,3,0
R004,D0320,2024-01,5,0
R004,D0320,2024-02,1,1
R004,D0320,2024-03,3,4
R004,D0320,2024-04,2,3
R004,D0320,2024-05,3,1
R004,D0320,2024-06,4,4
R004,D0320,2024-07,3,4
R004,D0320,2024-08,3,8
R004,D0320,2024-09,5,9
R004,D0320,2024-10,4,0
R004,D0320,2024-11,6,17
R004,D0320,2024-12,4,10
R035,D0321,2024-01,2,5
R035,D0321,2024-02,3,2
R035,D0321,2024-03,4,7
R035,D0321,2024-04,3,0
R035,D0321,2024-05,1,2
R035,D0321,2024-06,5,6
R035,D0321,2024-07,4,1
R035,D0321,2024-08,6,12
R035,D0321,2024-09,1,0
R035,D0321,2024-10,2,3
R035,D0321,2024-11,2,0
R035,D0321,2024-12,2,3
R023,D0322,2024-01,0,0
R023,D0322,2024-02,0,0
R023,D0322,2024-03,0,0
R023,D0322,2024-04,1,3
R023,D0322,2024-05,0,0
R023,D0322,2024-06,0,0
R023,D0322,2024-07,1,1
R023,D0322,2024-08,0,0
R023,D0322,2024-09,0,0
R023,D0322,2024-10,0,0
R023,D0322,2024-11,0,0
R023,D0322,2024-12,0,0
R038,D0323,2024-01,1,3
R038,D0323,2024-02,0,0
R038,D0323,2024-03,0,0
R038,D0323,2024-04,0,0
R038,D0323,2024-05,0,0
R038,D0323,2024-06,0,0
R038,D0323,2024-07,1,3
R038,D0323,2024-08,1,3
R038,D0323,2024-09,0,0
R038,D0323,2024-10,1,2
R038,D0323,2024-11,0,0
R038,D0323,2024-12,0,0
R007,D0324,2024-01,1,0
R007,D0324,2024-02,1,3
R007,D0324,2024-03,2,6
R007,D0324,2024-04,2,0
R007,D0324,2024-05,4,10
R007,D0324,2024-06,3,6
R007,D0324,2024-07,2,3
R007,D0324,2024-08,5,13
R007,D0324,2024-09,1,2
R007,D0324,2024-10,3,8
R007,D0324,2024-11,2,2
R007,D0324,2024-12,0,0
R027,D0325,2024-01,1,0
R027,D0325,2024-02,7,18
R027,D0325,2024-03,4,6
R027,D0325,2024-04,0,0
R027,D0325,2024-05,2,0
R027,D0325,2024-06,1,0
R027,D0325,2024-07,3,8
R027,D0325,2024-08,2,3
R027,D0325,2024-09,3,2
R027,D0325,2024-10,0,0
R027,D0325,2024-11,1,2
R027,D0325,2024-12,1,1
R025,D0326,2024-01,3,6
R025,D0326,2024-02,3,1
R025,D0326,2024-03,1,1
R025,D0326,2024-04,2,4
R025,D0326,2024-05,3,4
R025,D0326,2024-06,2,4
R025,D0326,2024-07,0,0
R025,D0326,2024-08,2,5
R025,D0326,2024-09,1,3
R025,D0326,2024-10,1,1
R025,D0326,2024-11,1,1
R025,D0326,2024-12,1,1
R028,D0327,2024-01,2,1
R028,D0327,2024-02,2,0
R028,D0327,2024-03,6,4
R028,D0327,2024-04,2,2
R028,D0327,2024-05,5,5
R028,D0327,2024-06,4,6
R028,D0327,2024-07,1,2
R028,D0327,2024-08,1,1
R028,D0327,2024-09,0,0
R028,D0327,2024-10,2,1
R028,D0327,2024-11,1,1
R028,D0327,2024-12,0,0
R053,D0328,2024-01,2,1
R053,D0328,2024-02,1,1
R053,D0328,2024-03,4,0
R053,D0328,2024-04,1,3
R053,D0328,2024-05,5,12
R053,D0328,2024-06,1,1
R053,D0328,2024-07,0,0
R053,D0328,2024-08,7,21
R053,D0328,2024-09,0,0
R053,D0328,2024-10,3,1
R053,D0328,2024-11,1,0
R053,D0328,2024-12,3,1
R051,D0329,2024-01,1,1
R051,D0329,2024-02,4,7
R051,D0329,2024-03,3,1
R051,D0329,2024-04,3,6
R051,D0329,2024-05,4,11
R051,D0329,2024-06,5,11
R051,D0329,2024-07,4,5
R051,D0329,2024-08,3,2
R051,D0329,2024-09,1,0
R051,D0329,2024-10,3,2
R051,D0329,2024-11,5,15
R051,D0329,2024-12,4,1
R003,D0330,2024-01,6,4
R003,D0330,2024-02,3,3
R003,D0330,2024-03,5,3
R003,D0330,2024-04,0,0
R003,D0330,2024-05,3,4
R003,D0330,2024-06,4,8
R003,D0330,2024-07,5,11
R003,D0330,2024-08,3,4
R003,D0330,2024-09,2,6
R003,D0330,2024-10,9,17
R003,D0330,2024-11,7,15
R003,D0330,2024-12,3,4
R039,D0331,2024-01,3,7
R039,D0331,2024-02,3,9
R039,D0331,2024-03,2,5
R039,D0331,2024-04,8,11
R039,D0331,2024-05,4,3
R039,D0331,2024-06,0,0
R039,D0331,2024-07,1,2
R039,D0331,2024-08,3,1
R039,D0331,2024-09,6,1
R039,D0331,2024-10,5,5
R039,D0331,2024-11,3,9
R039,D0331,2024-12,1,1
R005,D0332,2024-01,3,0
R005,D0332,2024-02,4,2
R005,D0332,2024-03,8,20
R005,D0332,2024-04,5,13
R005,D0332,2024-05,3,3
R005,D0332,2024-06,3,4
R005,D0332,2024-07,2,2
R005,D0332,2024-08,5,5
R005,D0332,2024-09,3,8
R005,D0332,2024-10,4,2
R005,D0332,2024-11,4,3
R005,D0332,2024-12,2,1
R006,D0333,2024-01,4,11
R006,D0333,2024-02,2,1
R006,D0333,2024-03,3,4
R006,D0333,2024-04,0,0
R006,D0333,2024-05,6,7
R006,D0333,2024-06,2,5
R006,D0333,2024-07,4,3
R006,D0333,2024-08,4,7
R006,D0333,2024-09,6,15
R006,D0333,2024-10,4,6
R006,D0333,2024-11,2,1
R006,D0333,2024-12,1,1
R024,D0334,2024-01,10,5
R024,D0334,2024-02,4,3
R024,D0334,2024-03,5,9
R024,D0334,2024-04,4,9
R024,D0334,2024-05,5,7
R024,D0334,2024-06,1,3
R024,D0334,2024-07,2,5
R024,D0334,2024-08,1,2
R024,D0334,2024-09,3,5
R024,D0334,2024-10,2,6
R024,D0334,2024-11,3,4
R024,D0334,2024-12,3,4
R050,D0335,2024-01,6,18
R050,D0335,2024-02,2,6
R050,D0335,2024-03,7,1
R050,D0335,2024-04,3,8
R050,D0335,2024-05,3,7
R050,D0335,2024-06,5,0
R050,D0335,2024-07,2,0
R050,D0335,2024-08,5,2
R050,D0335,2024-09,5,9
R050,D0335,2024-10,2,4
R050,D0335,2024-11,5,5
R050,D0335,2024-12,7,13
R035,D0336,2024-01,3,4
R035,D0336,2024-02,2,6
R035,D0336,2024-03,3,7
R035,D0336,2024-04,1,2
R035,D0336,2024-05,2,1
R035,D0336,2024-06,7,13
R035,D0336,2024-07,2,4
R035,D0336,2024-08,1,2
R035,D0336,2024-09,5,3
R035,D0336,2024-10,2,6
R035,D0336,2024-11,5,10
R035,D0336,2024-12,3,1
R033,D0337,2024-01,6,10
R033,D0337,2024-02,6,16
R033,D0337,2024-03,4,11
R033,D0337,2024-04,1,0
R033,D0337,2024-05,5,9
R033,D0337,2024-06,3,6
R033,D0337,2024-07,9,3
R033,D0337,2024-08,6,10
R033,D0337,2024-09,7,4
R033,D0337,2024-10,6,12
R033,D0337,2024-11,1,1
R033,D0337,2024-12,2,1
R043,D0338,2024-01,3,2
R043,D0338,2024-02,1,2
R043,D0338,2024-03,4,0
R043,D0338,2024-04,5,2
R043,D0338,2024-05,1,1
R043,D0338,2024-06,2,0
R043,D0338,2024-07,1,3
R043,D0338,2024-08,4,10
R043,D0338,2024-09,3,9
R043,D0338,2024-10,1,1
R043,D0338,2024-11,3,7
R043,D0338,2024-12,5,11
R027,D0339,2024-01,0,0
R027,D0339,2024-02,0,0
R027,D0339,2024-03,2,3
R027,D0339,2024-04,0,0
R027,D0339,2024-05,0,0
R027,D0339,2024-06,0,0
R027,D0339,2024-07,0,0
R027,D0339,2024-08,0,0
R027,D0339,2024-09,0,0
R027,D0339,2024-10,0,0
R027,D0339,2024-11,0,0
R027,D0339,2024-12,0,0
R024,D0340,2024-01,4,7
R024,D0340,2024-02,1,2
R024,D0340,2024-03,2,4
R024,D0340,2024-04,3,6
R024,D0340,2024-05,2,4
R024,D0340,2024-06,1,3
R024,D0340,2024-07,1,3
R024,D0340,2024-08,2,5
R024,D0340,2024-09,0,0
R024,D0340,2024-10,1,0
R024,D0340,2024-11,2,0
R024,D0340,2024-12,1,3
R037,D0341,2024-01,2,1
R037,D0341,2024-02,3,8
R037,D0341,2024-03,1,2
R037,D0341,2024-04,4,9
R037,D0341,2024-05,0,0
R037,D0341,2024-06,3,7
R037,D0341,2024-07,4,11
R037,D0341,2024-08,5,11
R037,D0341,2024-09,1,1
R037,D0341,2024-10,2,1
R037,D0341,2024-11,5,11
R037,D0341,2024-12,4,11
R009,D0342,2024-01,2,5
R009,D0342,2024-02,3,3
R009,D0342,2024-03,4,0
R009,D0342,2024-04,2,3
R009,D0342,2024-05,3,6
R009,D0342,2024-06,2,1
R009,D0342,2024-07,1,0
R009,D0342,2024-08,2,6
R009,D0342,2024-09,1,2
R009,D0342,2024-10,4,7
R009,D0342,2024-11,1,1
R009,D0342,2024-12,6,12
R046,D0343,2024-01,4,2
R046,D0343,2024-02,2,0
R046,D0343,2024-03,2,1
R046,D0343,2024-04,8,1
R046,D0343,2024-05,0,0
R046,D0343,2024-06,3,3
R046,D0343,2024-07,1,3
R046,D0343,2024-08,3,3
R046,D0343,2024-09,1,0
R046,D0343,2024-10,2,0
R046,D0343,2024-11,2,6
R046,D0343,2024-12,1,3
R022,D0344,2024-01,0,0
R022,D0344,2024-02,0,0
R022,D0344,2024-03,0,0
R022,D0344,2024-04,0,0
R022,D0344,2024-05,0,0
R022,D0344,2024-06,0,0
R022,D0344,2024-07,0,0
R022,D0344,2024-08,0,0
R022,D0344,2024-09,0,0
R022,D0344,2024-10,0,0
R022,D0344,2024-11,0,0
R022,D0344,2024-12,0,0
R033,D0345,2024-01,2,5
R033,D0345,2024-02,0,0
R033,D0345,2024-03,2,6
R033,D0345,2024-04,8,15
R033,D0345,2024-05,1,2
R033,D0345,2024-06,9,12
R033,D0345,2024-07,5,4
R033,D0345,2024-08,1,2
R033,D0345,2024-09,6,3
R033,D0345,2024-10,2,3
R033,D0345,2024-11,1,3
R033,D0345,2024-12,7,2
R051,D0346,2024-01,1,3
R051,D0346,2024-02,5,2
R051,D0346,2024-03,7,12
R051,D0346,2024-04,9,16
R051,D0346,2024-05,6,0
R051,D0346,2024-06,7,1
R051,D0346,2024-07,4,12
R051,D0346,2024-08,7,21
R051,D0346,2024-09,4,12
R051,D0346,2024-10,4,4
R051,D0346,2024-11,7,16
R051,D0346,2024-12,4,10
R045,D0347,2024-01,0,0
R045,D0347,2024-02,0,0
R045,D0347,2024-03,0,0
R045,D0347,2024-04,1,3
R045,D0347,2024-05,0,0
R045,D0347,2024-06,0,0
R045,D0347,2024-07,0,0
R045,D0347,2024-08,0,0
R045,D0347,2024-09,0,0
R045,D0347,2024-10,0,0
R045,D0347,2024-11,0,0
R045,D0347,2024-12,0,0
R045,D0348,2024-01,2,2
R045,D0348,2024-02,1,3
R045,D0348,2024-03,3,5
R045,D0348,2024-04,2,6
R045,D0348,2024-05,2,0
R045,D0348,2024-06,4,2
R045,D0348,2024-07,2,1
R045,D0348,2024-08,1,3
R045,D0348,2024-09,3,2
R045,D0348,2024-10,3,2
R045,D0348,2024-11,4,6
R045,D0348,2024-12,5,13
R047,D0349,2024-01,1,1
R047,D0349,2024-02,7,17
R047,D0349,2024-03,6,17
R047,D0349,2024-04,8,5
R047,D0349,2024-05,6,2
R047,D0349,2024-06,0,0
R047,D0349,2024-07,3,6
R047,D0349,2024-08,4,0
R047,D0349,2024-09,6,16
R047,D0349,2024-10,6,7
R047,D0349,2024-11,3,4
R047,D0349,2024-12,5,2
R012,D0350,2024-01,3,5
R012,D0350,2024-02,1,0
R012,D0350,2024-03,1,0
R012,D0350,2024-04,3,7
R012,D0350,2024-05,2,4
R012,D0350,2024-06,0,0
R012,D0350,2024-07,0,0
R012,D0350,2024-08,1,3
R012,D0350,2024-09,2,3
R012,D0350,2024-10,1,0
R012,D0350,2024-11,2,3
R012,D0350,2024-12,0,0
R025,D0351,2024-01,4,1
R025,D0351,2024-02,3,0
R025,D0351,2024-03,1,0
R025,D0351,2024-04,0,0
R025,D0351,2024-05,4,11
R025,D0351,2024-06,1,0
R025,D0351,2024-07,1,3
R025,D0351,2024-08,1,1
R025,D0351,2024-09,1,3
R025,D0351,2024-10,1,1
R025,D0351,2024-11,3,5
R025,D0351,2024-12,4,2
R046,D0352,2024-01,1,3
R046,D0352,2024-02,5,11
R046,D0352,2024-03,4,9
R046,D0352,2024-04,3,2
R046,D0352,2024-05,3,3
R046,D0352,2024-06,2,2
R046,D0352,2024-07,2,2
R046,D0352,2024-08,3,7
R046,D0352,2024-09,3,3
R046,D0352,2024-10,6,4
R046,D0352,2024-11,4,2
R046,D0352,2024-12,5,8
R018,D0353,2024-01,4,10
R018,D0353,2024-02,2,6
R018,D0353,2024-03,2,2
R018,D0353,2024-04,2,2
R018,D0353,2024-05,0,0
R018,D0353,2024-06,1,0
R018,D0353,2024-07,4,8
R018,D0353,2024-08,1,3
R018,D0353,2024-09,2,5
R018,D0353,2024-10,4,2
R018,D0353,2024-11,0,0
R018,D0353,2024-12,3,8
R021,D0354,2024-01,0,0
R021,D0354,2024-02,0,0
R021,D0354,2024-03,1,2
R021,D0354,2024-04,0,0
R021,D0354,2024-05,0,0
R021,D0354,2024-06,0,0
R021,D0354,2024-07,1,3
R021,D0354,2024-08,0,0
R021,D0354,2024-09,0,0
R021,D0354,2024-10,0,0
R021,D0354,2024-11,0,0
R021,D0354,2024-12,0,0
R046,D0355,2024-01,0,0
R046,D0355,2024-02,1,3
R046,D0355,2024-03,0,0
R046,D0355,2024-04,0,0
R046,D0355,2024-05,1,1
R046,D0355,2024-06,0,0
R046,D0355,2024-07,0,0
R046,D0355,2024-08,1,2
R046,D0355,2024-09,0,0
R046,D0355,2024-10,1,2
R046,D0355,2024-11,0,0
R046,D0355,2024-12,0,0
R041,D0356,2024-01,2,4
R041,D0356,2024-02,1,3
R041,D0356,2024-03,1,3
R041,D0356,2024-04,2,6
R041,D0356,2024-05,0,0
R041,D0356,2024-06,2,0
R041,D0356,2024-07,0,0
R041,D0356,2024-08,0,0
R041,D0356,2024-09,4,9
R041,D0356,2024-10,3,4
R041,D0356,2024-11,2,2
R041,D0356,2024-12,2,3
R018,D0357,2024-01,3,6
R018,D0357,2024-02,3,4
R018,D0357,2024-03,4,8
R018,D0357,2024-04,2,2
R018,D0357,2024-05,2,0
R018,D0357,2024-06,5,8
R018,D0357,2024-07,2,3
R018,D0357,2024-08,3,9
R018,D0357,2024-09,3,1
R018,D0357,2024-10,2,3
R018,D0357,2024-11,6,17
R018,D0357,2024-12,1,0
R004,D0358,2024-01,0,0
R004,D0358,2024-02,0,0
R004,D0358,2024-03,0,0
R004,D0358,2024-04,0,0
R004,D0358,2024-05,0,0
R004,D0358,2024-06,1,3
R004,D0358,2024-07,0,0
R004,D0358,2024-08,1,3
R004,D0358,2024-09,0,0
R004,D0358,2024-10,0,0
R004,D0358,2024-11,0,0
R004,D0358,2024-12,1,0
R028,D0359,2024-01,1,3
R028,D0359,2024-02,6,18
R028,D0359,2024-03,2,3
R028,D0359,2024-04,3,2
R028,D0359,2024-05,2,5
R028,D0359,2024-06,0,0
R028,D0359,2024-07,2,6
R028,D0359,2024-08,0,0
R028,D0359,2024-09,1,1
R028,D0359,2024-10,1,3
R028,D0359,2024-11,2,3
R028,D0359,2024-12,0,0
R047,D0360,2024-01,2,5
R047,D0360,2024-02,4,9
R047,D0360,2024-03,6,1
R047,D0360,2024-04,1,3
R047,D0360,2024-05,2,0
R047,D0360,2024-06,5,2
R047,D0360,2024-07,2,3
R047,D0360,2024-08,4,7
R047,D0360,2024-09,1,1
R047,D0360,2024-10,1,0
R047,D0360,2024-11,2,3
R047,D0360,2024-12,6,2
R035,D0361,2024-01,2,0
R035,D0361,2024-02,1,2
R035,D0361,2024-03,3,1
R035,D0361,2024-04,2,0
R035,D0361,2024-05,1,2
R035,D0361,2024-06,0,0
R035,D0361,2024-07,3,7
R035,D0361,2024-08,1,0
R035,D0361,2024-09,6,16
R035,D0361,2024-10,2,4
R035,D0361,2024-11,3,5
R035,D0361,2024-12,1,0
R010,D0362,2024-01,5,14
R010,D0362,2024-02,6,1
R010,D0362,2024-03,5,1
R010,D0362,2024-04,8,6
R010,D0362,2024-05,5,7
R010,D0362,2024-06,2,3
R010,D0362,2024-07,2,2
R010,D0362,2024-08,3,4
R010,D0362,2024-09,3,7
R010,D0362,2024-10,5,2
R010,D0362,2024-11,2,3
R010,D0362,2024-12,4,4
R028,D0363,2024-01,5,5
R028,D0363,2024-02,2,4
R028,D0363,2024-03,4,12
R028,D0363,2024-04,1,3
R028,D0363,2024-05,6,5
R028,D0363,2024-06,0,0
R028,D0363,2024-07,2,5
R028,D0363,2024-08,0,0
R028,D0363,2024-09,2,1
R028,D0363,2024-10,1,1
R028,D0363,2024-11,1,1
R028,D0363,2024-12,0,0
R026,D0364,2024-01,3,1
R026,D0364,2024-02,4,10
R026,D0364,2024-03,7,16
R026,D0364,2024-04,6,12
R026,D0364,2024-05,3,3
R026,D0364,2024-06,2,5
R026,D0364,2024-07,3,3
R026,D0364,2024-08,1,1
